id_cliente,nome,email,cidade,estado,pais,data_cadastro,canal_aquisicao,segmento
271,Novais,gael61@camara.br,Cavalcanti de Goias,SC,BR,2024-12-06,parceiro,educacao
272,Moreira S.A.,pedro-lucas49@silva.com,Rodrigues,SC,BR,2023-03-14,outbound,industria
273,da Costa e Filhos,cecilia57@rezende.br,Mendonca,PA,BR,2023-11-02,outbound,varejo
274,Mendonca,ravi-lucca33@da.net,Mendes,MA,BR,2024-06-22,inbound,educacao
275,Sales Melo e Filhos,rioscamila@montenegro.br,Melo,PE,BR,2025-02-27,parceiro,financeiro
276,Machado,ravy50@cardoso.com,Vieira,RJ,BR,2024-11-11,evento,saude
277,Borges Ltda.,stella09@pimenta.com,Pereira,SP,BR,2024-06-10,outbound,financeiro
278,Guerra Sales S.A.,rhavi73@cunha.net,Castro,MS,BR,2023-01-24,parceiro,ti
279,Ribeiro,wsousa@guerra.br,Gomes,SP,BR,2022-05-15,outbound,servicos
280,Melo,castrojoao-guilherme@porto.com,Fonseca de Mendonca,PR,BR,2023-06-16,inbound,industria
281,Lima,mateus84@rocha.com,Barros,AM,BR,2022-08-08,evento,industria
282,Fogaca,xpeixoto@cunha.org,Moura,MA,BR,2022-11-29,inbound,industria
283,da Mata,eduarte@rodrigues.com,da Mata Grande,RS,BR,2025-02-27,inbound,saude
284,da Cunha,luara12@camargo.org,Casa Grande,MG,BR,2024-11-21,inbound,industria
285,Campos Silveira S.A.,siqueiramaria@da.br,Andrade da Mata,RN,BR,2025-08-14,outbound,ti
286,Campos,eviana@pires.com,Lima,RN,BR,2022-12-23,outbound,industria
287,Correia Cunha e Filhos,sousabento@vasconcelos.net,Sousa do Amparo,ES,BR,2023-02-05,inbound,servicos
288,da Mota,lorena32@freitas.net,Cassiano das Pedras,MT,BR,2024-06-14,evento,saude
289,Brito,maria-fernandaduarte@caldeira.com,Andrade,SC,BR,2024-09-16,evento,educacao
290,da Rocha da Conceicao Ltda.,ybrito@ribeiro.com,Cavalcante,MG,BR,2023-12-10,inbound,financeiro
291,da Rosa Albuquerque e Filhos,andradejoao-felipe@oliveira.net,Fogaca de Araujo,CE,BR,2024-11-23,outbound,industria
292,da Mota Aparecida S/A,vsantos@nascimento.br,Mendonca,PR,BR,2022-09-05,parceiro,educacao
293,Sampaio,portocaleb@casa.org,Pastor,RN,BR,2024-08-03,inbound,educacao
294,Porto Sa - ME,riossofia@freitas.br,Nunes,MT,BR,2022-02-11,inbound,educacao
295,Albuquerque - EI,joao-gabriel35@pires.com,Sousa do Campo,MG,BR,2024-03-11,inbound,industria
296,Melo,luaradas-neves@camargo.com,Pimenta da Prata,SP,BR,2022-05-03,parceiro,ti
297,Macedo,diogo63@da.br,Viana Grande,PI,BR,2022-01-27,outbound,ti
298,Cirino,lrezende@mendonca.br,Correia de Rios,SP,BR,2023-07-25,parceiro,financeiro
299,da Cunha - ME,kevinabreu@freitas.com,Duarte,MG,BR,2025-03-16,outbound,varejo
300,Azevedo - ME,maria-flor04@silva.net,da Rosa,PB,BR,2023-05-11,inbound,varejo
301,Barbosa,antonioda-rocha@da.com,Brito de Montenegro,DF,BR,2023-05-01,inbound,varejo
302,Cassiano S.A.,nina26@da.org,Pereira Paulista,MG,BR,2024-06-17,inbound,ti
303,Barros,rhavirocha@costela.com,Montenegro das Pedras,PE,BR,2023-12-12,inbound,industria
304,Campos Novais - ME,antonio29@da.com,Novaes,MT,BR,2025-02-25,inbound,financeiro
305,Vasconcelos Moreira - ME,vieiraanthony-gabriel@pereira.com,Brito de Novaes,PB,BR,2023-01-11,inbound,servicos
306,Macedo,apollo75@oliveira.br,Camara,MS,BR,2023-10-27,parceiro,industria
307,Pastor,ecavalcante@cunha.org,da Luz,RJ,BR,2024-02-22,inbound,ti
308,das Neves,alicia30@cunha.org,Silva Paulista,DF,BR,2024-04-30,outbound,ti
309,Pimenta e Filhos,maria-luiza55@vieira.com,Sales de Rios,RJ,BR,2025-01-11,inbound,educacao
310,Teixeira S.A.,joao-vitormoura@goncalves.net,Pinto,RN,BR,2023-11-05,outbound,ti
311,da Luz Ribeiro S/A,frezende@rodrigues.com,Rocha,PE,BR,2025-01-31,parceiro,educacao
312,da Costa Cavalcanti - EI,ycamara@mendonca.br,Souza,SP,BR,2022-12-28,inbound,ti
313,Castro S/A,ceciliafernandes@casa.org,Correia do Norte,CE,BR,2023-11-15,inbound,varejo
314,Machado,amoreira@teixeira.br,Fonseca,GO,BR,2025-07-03,parceiro,varejo
315,da Rocha,cauacostela@costa.com,Lima,AM,BR,2022-09-04,outbound,educacao
316,da Conceicao Ltda.,maria-luisaaraujo@pimenta.org,Rocha Grande,BA,BR,2025-04-30,inbound,financeiro
317,Sampaio,joao-lucasmendes@alves.com,Santos do Sul,DF,BR,2023-06-19,parceiro,ti
318,Barbosa,vfogaca@pimenta.com,da Cunha do Campo,MG,BR,2022-11-10,inbound,industria
319,da Luz Viana e Filhos,emanuelly80@da.net,Fogaca,PB,BR,2025-07-23,inbound,financeiro
320,Lima Camargo - EI,alvesnatalia@montenegro.org,Jesus,PA,BR,2023-03-20,inbound,ti
321,Ramos Cassiano Ltda.,duartefrancisco@da.com,Ramos do Campo,BA,BR,2024-05-18,outbound,varejo
322,Barbosa Araujo S.A.,fcamara@pacheco.com,Ribeiro,RS,BR,2025-05-03,parceiro,industria
323,Peixoto,alana71@silveira.com,Viana da Prata,PA,BR,2025-07-05,parceiro,financeiro
324,Macedo,breno62@silveira.br,Pimenta,PI,BR,2023-08-05,evento,varejo
325,Martins e Filhos,da-conceicaopedro@da.br,Guerra,SP,BR,2024-05-20,inbound,varejo
326,Sampaio,thalesmelo@cavalcante.br,Castro Verde,PE,BR,2023-07-02,evento,ti
327,da Mata,heloisa34@da.br,da Mota,MT,BR,2025-02-05,outbound,industria
328,Macedo,qmarques@novais.br,Vasconcelos,AM,BR,2024-11-13,inbound,saude
329,Peixoto S/A,joao-gabriel23@leao.br,Carvalho,MT,BR,2023-04-10,parceiro,ti
330,Sousa,sophiaporto@sampaio.com,Campos,ES,BR,2024-11-11,outbound,ti
331,Pereira,heitor90@vargas.br,Fogaca,MA,BR,2023-05-17,outbound,ti
332,Alves,xda-mota@ferreira.com,Souza,MS,BR,2024-04-30,inbound,servicos
333,da Conceicao e Filhos,arthur-miguel76@da.net,Moura do Campo,RJ,BR,2023-12-17,parceiro,varejo
334,Teixeira e Filhos,xda-paz@freitas.br,Castro de Teixeira,RJ,BR,2024-06-10,inbound,servicos
335,Oliveira,cirinogael-henrique@goncalves.net,Souza Verde,MA,BR,2023-05-16,inbound,varejo
336,Teixeira S.A.,monteirodante@pereira.net,Araujo,RN,BR,2024-01-05,evento,ti
337,Moreira,da-cunhaluigi@cunha.com,Rodrigues,PI,BR,2023-08-16,inbound,financeiro
338,da Mota,davi-luccaaragao@guerra.br,Camargo,DF,BR,2023-02-11,inbound,varejo
339,Pacheco Lopes e Filhos,eda-paz@rodrigues.org,Costa do Amparo,SC,BR,2025-09-15,evento,ti
340,Borges,isabelagoncalves@da.br,Fonseca,MS,BR,2023-12-04,inbound,ti
341,Ferreira,gael-henriqueguerra@moreira.org,Silveira,GO,BR,2022-10-13,inbound,financeiro
342,Farias,cavalcantenatalia@da.com,Alves,PR,BR,2022-05-27,outbound,varejo
343,Rios,nicolasda-mata@da.br,Lopes do Campo,SP,BR,2024-03-04,inbound,financeiro
344,Castro Ltda.,emanuellacamara@gomes.com,Dias do Norte,PE,BR,2023-01-19,evento,servicos
345,Sales,sousaaylla@cassiano.br,Nascimento Alegre,ES,BR,2022-01-11,inbound,varejo
346,da Paz,juliamarques@moura.com,Montenegro de Minas,ES,BR,2022-10-03,parceiro,ti
347,Teixeira,esousa@borges.br,Pinto de Porto,PR,BR,2024-06-04,inbound,varejo
348,Marques S/A,pachecofrancisco@gomes.br,Martins de Oliveira,BA,BR,2024-08-21,inbound,saude
349,da Cunha,marcelovieira@campos.br,Pimenta da Praia,RS,BR,2022-10-30,inbound,varejo
350,Camargo,lferreira@azevedo.org,Pastor da Mata,SC,BR,2022-07-23,inbound,financeiro
351,Moraes,mariah72@vargas.br,das Neves,PA,BR,2022-12-11,outbound,ti
352,Ribeiro - EI,pietromacedo@pastor.br,da Cunha,PI,BR,2024-04-05,outbound,varejo
353,Jesus,sampaioluara@marques.org,Castro da Prata,MS,BR,2025-07-13,parceiro,ti
354,Correia - EI,juliaribeiro@sa.net,Abreu da Serra,MG,BR,2022-01-22,inbound,varejo
355,Pinto,andrademaria-flor@costela.com,da Rocha,PE,BR,2024-04-18,inbound,ti
356,Pires,fmontenegro@rios.br,Costela de Alves,PI,BR,2023-06-20,inbound,saude
357,Teixeira,leobarbosa@montenegro.com,Oliveira,AM,BR,2025-01-24,inbound,industria
358,Costela Ltda.,ycasa-grande@macedo.net,da Cunha Verde,PA,BR,2024-09-07,inbound,financeiro
359,da Paz Macedo e Filhos,igor05@cunha.org,Camara da Praia,PB,BR,2022-09-20,inbound,ti
360,Campos,juliana85@andrade.org,Cassiano,DF,BR,2023-08-07,inbound,financeiro
361,Pires - EI,rpimenta@marques.com,Fernandes do Galho,MA,BR,2024-10-09,parceiro,educacao
362,Santos Castro Ltda.,isabellyvasconcelos@gomes.com,Siqueira,RN,BR,2023-01-18,outbound,industria
363,Novaes - ME,nogueiralivia@nunes.br,da Rosa de Casa Grande,MA,BR,2024-07-05,inbound,varejo
364,Camara S/A,leticiasiqueira@machado.br,Garcia,PR,BR,2023-01-27,inbound,varejo
365,Campos,fernandagomes@freitas.net,Silveira,CE,BR,2024-06-07,outbound,servicos
366,Monteiro Silva Ltda.,balbuquerque@fonseca.br,Sales,ES,BR,2023-06-24,evento,varejo
367,Leao,da-cunhaantony@camargo.net,Dias,SP,BR,2025-01-20,inbound,varejo
368,Melo,melissaoliveira@brito.br,Barbosa de da Rosa,SP,BR,2023-07-20,parceiro,varejo
369,Marques Novaes S.A.,kaique82@ramos.com,Almeida da Praia,MS,BR,2025-03-28,outbound,varejo
370,Correia,pmendes@campos.com,Peixoto do Amparo,RJ,BR,2024-06-02,outbound,saude
371,Azevedo da Mota - ME,kamilly16@da.com,Montenegro,AM,BR,2022-08-16,evento,financeiro
372,Viana,andrecardoso@casa.com,Lopes,PE,BR,2023-04-18,evento,varejo
373,Abreu,ana-beatriz66@sampaio.br,Cavalcanti,PA,BR,2023-01-07,inbound,financeiro
374,Silveira,meloeloah@goncalves.br,Carvalho,SP,BR,2022-02-06,parceiro,educacao
375,Pastor,isisfogaca@aragao.org,Mendes de Guerra,AM,BR,2023-11-22,outbound,servicos
376,Cassiano,yasminmoura@costa.com,Gomes,BA,BR,2024-04-23,inbound,varejo
377,Nascimento,rebecada-luz@pinto.com,Porto,PR,BR,2024-11-26,outbound,servicos
378,Ferreira,isabelapeixoto@marques.org,Novais de Minas,MG,BR,2022-04-11,evento,educacao
379,Novaes,manuela74@macedo.org,Freitas da Serra,ES,BR,2025-04-28,outbound,industria
380,Marques,rochamaria-alice@silveira.org,Montenegro,AM,BR,2023-10-20,evento,financeiro
381,Correia,dcassiano@lopes.br,da Rocha,MA,BR,2022-03-31,outbound,financeiro
382,Oliveira Gomes S.A.,juliamarques@melo.com,Leao da Mata,PR,BR,2024-10-26,outbound,educacao
383,Aparecida,sampaioliz@nogueira.com,da Paz de Cavalcanti,MT,BR,2024-06-23,outbound,servicos
384,Souza,tda-conceicao@silveira.com,Porto de da Conceicao,PR,BR,2025-03-08,outbound,saude
385,Santos,machadomaria-julia@guerra.br,Abreu,MS,BR,2022-04-05,inbound,saude
386,Gomes,aragaoluiz-henrique@albuquerque.net,Sa,RN,BR,2023-09-24,outbound,varejo
387,Monteiro Andrade S.A.,xdas-neves@cunha.com,Fogaca,MT,BR,2022-05-03,parceiro,industria
388,Brito,carolinedias@casa.org,Guerra,PI,BR,2025-08-01,parceiro,saude
389,Brito,cavalcantevicente@rezende.br,Pires de Cavalcante,PR,BR,2023-01-01,inbound,saude
390,Albuquerque,henriquecasa-grande@cavalcante.org,Aragao Verde,ES,BR,2023-11-22,inbound,financeiro
391,Jesus Rezende S.A.,oliveirathiago@barros.br,Andrade,AM,BR,2022-11-21,outbound,servicos
392,Melo Ltda.,vicente52@sales.br,Viana da Serra,AM,BR,2023-02-11,outbound,financeiro
393,Pinto,macedoheloisa@leao.net,da Cruz,BA,BR,2024-09-22,inbound,varejo
394,Rezende,mda-rosa@alves.com,Melo Verde,RS,BR,2023-06-03,outbound,financeiro
395,Farias e Filhos,gcasa-grande@freitas.br,Guerra de Borges,SP,BR,2024-06-14,evento,ti
396,Dias,dantesiqueira@silva.net,Brito das Pedras,PR,BR,2022-03-18,inbound,ti
397,Nogueira,guerraguilherme@da.com,Monteiro Verde,DF,BR,2022-08-22,parceiro,financeiro
398,Pinto S/A,sarah99@machado.com,Moraes do Galho,PR,BR,2024-04-09,parceiro,saude
399,Pires Rodrigues Ltda.,leaoagatha@novaes.com,da Luz,RS,BR,2023-08-09,inbound,servicos
400,Souza Borges - ME,maria-juliabarbosa@da.com,Porto,RJ,BR,2023-04-29,parceiro,industria
401,Teixeira e Filhos,qbrito@camara.br,Ramos,PI,BR,2022-09-28,outbound,ti
402,Macedo S.A.,lais89@gomes.br,Mendonca do Oeste,DF,BR,2024-07-27,evento,ti
403,Alves,stephany03@casa.br,Silva,MA,BR,2023-04-14,inbound,saude
404,Duarte S/A,ypinto@fernandes.br,Campos do Galho,SP,BR,2023-09-24,inbound,ti
405,Fogaca,dom89@cunha.org,Correia dos Dourados,PR,BR,2023-07-01,inbound,industria
406,Lopes,marcelaramos@da.br,da Rocha,PA,BR,2023-12-20,inbound,industria
407,da Cruz Moura - ME,ocosta@alves.com,Ferreira,RS,BR,2024-10-04,inbound,industria
408,Cavalcante Cavalcanti S/A,mathias26@porto.org,da Cunha de Barbosa,AM,BR,2022-09-27,inbound,varejo
409,Pinto,vianaantony@vargas.com,Camargo da Serra,AM,BR,2023-08-28,inbound,servicos
410,Monteiro Pacheco S.A.,joao-miguelalbuquerque@sampaio.br,Fogaca de Silveira,RJ,BR,2024-08-22,outbound,varejo
411,Martins Porto Ltda.,zoe62@camara.br,Camargo,RN,BR,2023-01-13,inbound,servicos
412,da Cunha,pimentaraul@cavalcante.com,Almeida,PI,BR,2022-06-26,outbound,servicos
413,Martins Ltda.,da-pazluna@goncalves.br,Carvalho da Mata,ES,BR,2022-10-01,inbound,ti
414,Barbosa Macedo Ltda.,mariah32@barros.org,Leao,PB,BR,2023-09-29,inbound,servicos
415,Porto,fariaslarissa@marques.com,Lopes,MG,BR,2022-01-27,parceiro,financeiro
416,Sales,alanacamara@camargo.br,Borges,SP,BR,2023-07-30,inbound,industria
417,Marques,thiagomelo@camargo.br,Aparecida,SP,BR,2022-03-01,inbound,ti
418,Costa,calebe35@santos.br,Gomes de Minas,MA,BR,2024-01-01,inbound,financeiro
419,Mendes,rmoreira@machado.br,Costa de Goias,GO,BR,2025-05-25,parceiro,saude
420,da Costa - ME,vitor-hugoaraujo@nunes.br,Sa das Flores,PR,BR,2023-10-23,parceiro,servicos
421,Oliveira,vinicius13@gomes.com,Ramos de Minas,ES,BR,2022-09-27,inbound,ti
422,Sampaio,vieiraantonella@novaes.com,Ramos,MG,BR,2025-02-13,outbound,varejo
423,Almeida,mirellacosta@pastor.com,Nunes de Minas,SP,BR,2022-09-02,inbound,educacao
424,da Mota,teixeirapietro@martins.br,Camargo,SP,BR,2023-10-22,inbound,servicos
425,Nunes e Filhos,cunhaolivia@almeida.br,Pastor da Prata,PE,BR,2022-03-26,inbound,varejo
426,Pereira e Filhos,ana-ceciliacorreia@jesus.br,Pereira Verde,DF,BR,2024-06-25,parceiro,servicos
427,da Paz,yanfarias@carvalho.br,Oliveira,GO,BR,2023-06-20,inbound,servicos
428,Pereira Fogaca S.A.,pimentaluisa@nascimento.br,das Neves,ES,BR,2022-03-30,outbound,servicos
429,Pinto da Cunha e Filhos,nmonteiro@campos.com,Pacheco Grande,PA,BR,2023-07-03,evento,saude
430,Pires Brito e Filhos,bmoraes@siqueira.br,Camara,ES,BR,2024-05-03,inbound,ti
431,das Neves - ME,xvasconcelos@souza.com,Abreu,MT,BR,2024-06-13,evento,educacao
432,Pacheco Ltda.,sofiaaraujo@pereira.br,Duarte,RJ,BR,2023-05-22,evento,saude
433,Borges da Rocha Ltda.,levi11@sampaio.br,da Rosa,MA,BR,2023-02-12,outbound,servicos
434,Cavalcanti,emanuelgoncalves@farias.br,Lopes,PB,BR,2025-07-18,outbound,industria
435,Cardoso Viana - EI,jsilva@pimenta.br,da Conceicao,MG,BR,2023-06-08,parceiro,varejo
436,Moura,cunhavitor-gabriel@camargo.com,Peixoto,RN,BR,2023-08-30,evento,ti
437,Cavalcante,albuquerquevitor-hugo@cunha.br,Sales de Rodrigues,PE,BR,2024-09-29,outbound,varejo
438,Mendes,thiagomachado@dias.br,Garcia,DF,BR,2023-03-24,inbound,educacao
439,Souza,daniela08@duarte.org,Costela do Sul,RJ,BR,2023-06-27,parceiro,financeiro
440,Camargo,olivia06@das.br,Nascimento das Pedras,MA,BR,2024-08-06,evento,varejo
441,Barbosa,yasmin44@goncalves.com,Ferreira,CE,BR,2022-12-16,inbound,ti
442,Sa Camara e Filhos,wpacheco@oliveira.br,Azevedo,BA,BR,2024-05-01,outbound,industria
443,Novais,calebe52@nunes.com,Peixoto,RS,BR,2022-11-24,outbound,ti
444,Borges,alexandrevieira@martins.br,Camara do Galho,PB,BR,2025-08-02,inbound,varejo
445,Albuquerque,cauanascimento@farias.com,Abreu,PA,BR,2024-11-24,inbound,varejo
446,Nascimento,pedro-lucascostela@gomes.com,Novais da Serra,GO,BR,2023-09-15,inbound,servicos
447,Marques Ltda.,joao-miguel97@fogaca.org,Vieira,RS,BR,2023-05-03,outbound,servicos
448,Pacheco,santosjoao-pedro@pastor.com,Silveira,RS,BR,2023-05-02,outbound,educacao
449,Porto,joao-pedrofreitas@da.br,Lopes da Praia,DF,BR,2022-05-25,inbound,educacao
450,Caldeira,arthur-gabriel41@cavalcanti.br,Moreira do Oeste,PR,BR,2024-01-26,inbound,varejo
451,Melo Alves - EI,luiz-gustavo21@rios.br,Brito das Flores,CE,BR,2022-05-26,inbound,ti
452,Pimenta,yago48@albuquerque.com,Monteiro das Flores,MG,BR,2024-10-17,parceiro,financeiro
453,Ramos Azevedo e Filhos,joana10@gomes.com,Abreu das Pedras,RN,BR,2024-04-07,inbound,industria
454,Sampaio,monteirogustavo@mendes.br,Peixoto,MG,BR,2023-09-19,inbound,educacao
455,Rezende,arthurpinto@brito.org,das Neves da Prata,AM,BR,2025-07-19,evento,industria
456,Camargo,calbuquerque@monteiro.org,Lima da Serra,RS,BR,2023-06-18,outbound,industria
457,Aparecida Andrade Ltda.,da-cruzluiz-henrique@albuquerque.org,Fonseca,PB,BR,2023-09-22,outbound,ti
458,Camargo,asafe12@macedo.br,Campos,RN,BR,2024-05-30,outbound,financeiro
459,da Costa - EI,osantos@rezende.net,Camara,BA,BR,2025-01-23,inbound,saude
460,Gomes Marques Ltda.,razevedo@fonseca.com,Moura de da Conceicao,PR,BR,2023-02-19,inbound,industria
461,Pastor,castroarthur-gabriel@da.com,Viana,ES,BR,2022-09-14,outbound,industria
462,Leao Rezende S/A,sarahlopes@lima.br,Novaes,RN,BR,2025-07-09,outbound,varejo
463,Pimenta,yferreira@guerra.net,Nunes,PA,BR,2022-03-28,inbound,servicos
464,da Mota,nda-costa@andrade.com,Mendonca,MG,BR,2024-06-23,outbound,financeiro
465,Sales Ltda.,wmontenegro@barros.com,Aragao,CE,BR,2023-07-24,inbound,varejo
466,Macedo Macedo S.A.,eandrade@garcia.com,Moura,RN,BR,2024-01-12,inbound,ti
467,Brito,yaraujo@melo.com,Borges,RN,BR,2022-04-18,parceiro,financeiro
468,Nogueira,heloisa78@borges.br,Rios,PI,BR,2024-11-08,inbound,ti
469,Araujo,levi50@da.net,Abreu,AM,BR,2022-06-09,evento,financeiro
470,da Mota,boliveira@silva.br,Castro,PA,BR,2022-04-10,parceiro,financeiro
471,Campos Marques S/A,jcunha@mendonca.com,Andrade,MA,BR,2022-09-22,inbound,ti
472,Ramos Porto - EI,erickda-cruz@carvalho.br,Vasconcelos da Mata,RN,BR,2024-01-20,evento,financeiro
473,Aragao Ltda.,moreiraisis@guerra.com,Ramos da Mata,RS,BR,2024-12-08,parceiro,financeiro
474,Cardoso Viana - EI,isabela92@da.br,Vargas,ES,BR,2023-11-08,evento,industria
475,Azevedo Teixeira - EI,fonsecajoana@rios.com,Teixeira,CE,BR,2024-03-09,outbound,ti
476,Pastor Cunha S.A.,bbarros@costa.net,Marques,MA,BR,2024-12-18,evento,saude
477,Vasconcelos,cassianocamila@cirino.br,Novaes do Campo,ES,BR,2022-07-02,outbound,ti
478,Viana Peixoto S/A,enzopeixoto@da.br,Moreira de Goias,CE,BR,2023-10-21,parceiro,varejo
479,Casa Grande,taragao@araujo.org,Cavalcante,BA,BR,2025-08-17,outbound,saude
480,Nogueira da Cunha S.A.,vitorcaldeira@casa.br,Borges Paulista,MT,BR,2023-08-31,evento,educacao
481,Ribeiro S/A,fernanda26@goncalves.org,Rios,PI,BR,2025-05-21,outbound,educacao
482,Albuquerque Fogaca S.A.,pda-rosa@silveira.br,Mendonca,MA,BR,2025-04-27,parceiro,ti
483,Almeida,ana-lauramartins@gomes.com,Monteiro,MS,BR,2023-10-05,evento,industria
484,da Luz Aragao S.A.,pedro-henrique13@sa.net,Montenegro,AM,BR,2022-12-13,inbound,servicos
485,Moura,eda-paz@garcia.net,Ribeiro do Sul,PR,BR,2024-03-22,inbound,ti
486,Souza S/A,umelo@viana.com,das Neves do Amparo,MG,BR,2024-03-11,inbound,servicos
487,Machado,luiz-gustavo42@moraes.org,Garcia do Galho,ES,BR,2025-03-06,evento,varejo
488,Moraes,cavalcantistephany@porto.br,da Cruz do Amparo,PI,BR,2024-11-19,parceiro,saude
489,Machado - EI,carvalhomirella@lima.org,Nogueira Alegre,RS,BR,2022-05-26,outbound,varejo
490,Pimenta Aparecida e Filhos,mmachado@ribeiro.com,Viana de da Costa,AM,BR,2023-05-18,evento,industria
491,Marques,breno68@cavalcanti.br,Andrade de da Rocha,BA,BR,2024-03-09,inbound,ti
492,Araujo - ME,uborges@da.br,da Cunha de Mendonca,PA,BR,2024-08-25,inbound,financeiro
493,Lima,jcorreia@vieira.br,Pinto,DF,BR,2025-04-29,outbound,ti
494,Mendonca e Filhos,raquel10@castro.org,Duarte,BA,BR,2023-04-16,inbound,servicos
495,Barbosa,ybarbosa@goncalves.net,Nogueira,MT,BR,2023-11-21,inbound,ti
496,Duarte - EI,edias@alves.com,da Mota do Sul,PR,BR,2025-09-30,parceiro,varejo
497,Azevedo Cardoso Ltda.,jose-miguel80@montenegro.br,Campos,MG,BR,2022-01-01,inbound,educacao
498,Garcia,maria-fernanda70@leao.br,Campos da Praia,GO,BR,2022-04-20,parceiro,varejo
499,Marques,arthur-gabrielsouza@ribeiro.br,Oliveira,GO,BR,2024-06-12,inbound,varejo
500,Brito,marianealves@freitas.net,Rezende,PB,BR,2024-12-23,evento,ti
501,Rezende e Filhos,costelamaria-julia@gomes.com,Cardoso,MS,BR,2024-01-26,parceiro,ti
502,Lopes Machado S.A.,beatrizda-rocha@fonseca.com,Borges de da Cruz,ES,BR,2022-02-22,outbound,financeiro
503,Fernandes,das-neveseloah@camara.br,Pimenta de Marques,CE,BR,2022-09-19,inbound,financeiro
504,Guerra,joao-guilherme40@aparecida.com,Borges,DF,BR,2025-08-18,evento,varejo
505,Siqueira,ana-vitoria10@ramos.br,Novais das Pedras,ES,BR,2024-06-04,inbound,financeiro
506,Dias - ME,xalbuquerque@pacheco.com,Freitas,RN,BR,2022-08-22,inbound,ti
507,Rios,otavio98@fernandes.net,Souza,SC,BR,2022-03-14,inbound,ti
508,Freitas,leonardofreitas@araujo.com,Silva,BA,BR,2024-08-08,evento,saude
509,Rodrigues Melo S/A,caldeirajuliana@guerra.com,Monteiro do Sul,MT,BR,2023-04-29,parceiro,ti
510,Barros S/A,stephanypereira@moura.br,Rodrigues da Praia,PA,BR,2024-10-26,evento,ti
511,Brito,luara91@novaes.com,Montenegro,PE,BR,2024-05-26,parceiro,industria
512,Cardoso,valentim83@borges.com,da Mota de Goncalves,DF,BR,2024-05-08,inbound,ti
513,Pastor - EI,rodrigo83@garcia.org,Cavalcanti,CE,BR,2022-05-17,evento,ti
514,Rios,matteo47@da.com,Rodrigues,PB,BR,2024-02-18,inbound,varejo
515,Jesus Ltda.,ana-beatrizramos@lopes.org,Gomes,RJ,BR,2023-09-20,inbound,varejo
516,Silveira,isabela61@vargas.br,da Rocha do Galho,PR,BR,2023-07-09,inbound,servicos
517,da Paz - EI,pnovais@jesus.br,Casa Grande do Oeste,PR,BR,2024-01-13,inbound,servicos
518,Fogaca,danilo57@lima.br,da Rosa,SC,BR,2023-07-24,parceiro,saude
519,Oliveira - EI,teixeiradom@nogueira.com,Fogaca,MA,BR,2025-05-14,inbound,ti
520,Cassiano Ribeiro - ME,sbrito@da.com,Sampaio,PE,BR,2023-02-14,inbound,varejo
521,Caldeira Ferreira - EI,ida-rocha@cassiano.br,Dias,AM,BR,2024-11-25,outbound,ti
522,Camargo,maysacosta@camargo.br,Moura do Galho,PA,BR,2022-08-18,inbound,servicos
523,Oliveira,isabela52@melo.br,Martins de Silva,SP,BR,2025-06-04,inbound,educacao
524,Lima Novais - EI,jdias@costa.br,Barbosa do Norte,PI,BR,2022-09-19,evento,educacao
525,Pereira e Filhos,ana-julia38@rios.org,Carvalho,RN,BR,2025-02-28,inbound,varejo
526,Alves,da-rosaevelyn@oliveira.br,Nunes do Galho,BA,BR,2024-06-10,parceiro,varejo
527,da Mata Sampaio Ltda.,maria38@fernandes.br,Lopes,PA,BR,2023-03-24,outbound,varejo
528,Ferreira,moliveira@ramos.com,Fernandes,RS,BR,2022-07-05,inbound,ti
529,Cirino S.A.,ferreiralais@correia.com,Cirino de Goias,RS,BR,2025-04-24,outbound,saude
530,Azevedo,rafaelcastro@guerra.net,Almeida de Camargo,SC,BR,2025-07-21,inbound,servicos
531,Sousa Porto S/A,goncalvesalice@costela.br,Sales,MA,BR,2022-12-18,inbound,ti
532,Souza - EI,dmoreira@fonseca.br,Marques,ES,BR,2025-03-20,inbound,servicos
533,Garcia Leao - ME,melina18@rocha.br,Brito de Minas,BA,BR,2023-01-19,inbound,servicos
534,Castro,vitorandrade@caldeira.br,Carvalho,DF,BR,2024-11-25,outbound,servicos
535,das Neves,ian17@leao.net,da Mota,MA,BR,2022-11-22,inbound,industria
536,Vasconcelos,alana06@cassiano.com,Dias dos Dourados,BA,BR,2023-04-10,inbound,servicos
